Player-additional,Player,Age,Team,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BA,OBP,SLG,OPS
torkesp01,Spencer Torkelson,24.0,DET,AL,92.0,381.0,342.0,45.0,75.0,21.0,1.0,10.0,37.0,0.0,0.0,33.0,105.0,128.0,6.0,4.0,0.0,1.0,0.0,0.219,0.295,0.374,0.669
toroab01,Abraham Toro#,27.0,OAK,AL,94.0,364.0,337.0,34.0,81.0,17.0,1.0,6.0,26.0,4.0,2.0,20.0,62.0,118.0,4.0,5.0,2.0,0.0,1.0,0.24,0.293,0.35,0.643
torregl01,Gleyber Torres,27.0,NYY,AL,154.0,665.0,587.0,80.0,151.0,26.0,0.0,15.0,63.0,4.0,3.0,65.0,136.0,222.0,6.0,3.0,2.0,8.0,0.0,0.257,0.33,0.378,0.709
torrelu01,Luis Torrens,28.0,NYM,NL,47.0,130.0,118.0,14.0,27.0,8.0,0.0,3.0,15.0,0.0,1.0,9.0,28.0,44.0,5.0,2.0,0.0,1.0,0.0,0.229,0.292,0.373,0.665
tovarez01,Ezequiel Tovar,22.0,COL,NL,157.0,695.0,655.0,83.0,176.0,45.0,4.0,26.0,78.0,6.0,5.0,23.0,200.0,307.0,16.0,4.0,5.0,7.0,1.0,0.269,0.295,0.469,0.763
trejoal01,Alan Trejo,28.0,COL,NL,28.0,67.0,63.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,9.0,2.0,1.0,1.0,0.0,0.0,0.143,0.182,0.143,0.325
trevijo01,Jose Trevino,31.0,NYY,AL,73.0,234.0,209.0,26.0,45.0,5.0,0.0,8.0,28.0,1.0,0.0,20.0,41.0,74.0,12.0,2.0,1.0,2.0,0.0,0.215,0.288,0.354,0.642
triolja01,Jared Triolo,26.0,PIT,NL,125.0,446.0,394.0,41.0,85.0,10.0,1.0,9.0,46.0,8.0,1.0,42.0,118.0,124.0,5.0,5.0,0.0,5.0,0.0,0.216,0.296,0.315,0.611
trompch01,Chadwick Tromp,29.0,ATL,NL,19.0,54.0,52.0,3.0,13.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,17.0,19.0,2.0,0.0,0.0,1.0,0.0,0.25,0.259,0.365,0.625
troutmi01,Mike Trout,32.0,LAA,AL,29.0,126.0,109.0,17.0,24.0,1.0,2.0,10.0,14.0,6.0,1.0,16.0,27.0,59.0,0.0,1.0,0.0,0.0,1.0,0.22,0.325,0.541,0.867
tuckeco01,Cole Tucker#,27.0,LAA,AL,24.0,57.0,50.0,3.0,9.0,4.0,1.0,0.0,3.0,3.0,1.0,6.0,17.0,15.0,0.0,0.0,0.0,1.0,0.0,0.18,0.263,0.3,0.563
tuckeky01,Kyle Tucker*,27.0,HOU,AL,78.0,339.0,277.0,56.0,80.0,13.0,0.0,23.0,49.0,11.0,0.0,56.0,54.0,162.0,5.0,1.0,0.0,2.0,3.0,0.289,0.408,0.585,0.993
turanbr02,Brice Turang*,24.0,MIL,NL,155.0,619.0,559.0,72.0,142.0,24.0,4.0,7.0,57.0,50.0,6.0,50.0,105.0,195.0,8.0,2.0,5.0,3.0,1.0,0.254,0.316,0.349,0.665
turneju01,Justin Turner,39.0,SEA/TOR,AL,139.0,539.0,460.0,59.0,119.0,24.0,0.0,11.0,55.0,0.0,2.0,59.0,95.0,176.0,16.0,13.0,0.0,7.0,2.0,0.259,0.354,0.383,0.737
turnetr01,Trea Turner,31.0,PHI,NL,121.0,539.0,505.0,88.0,149.0,25.0,0.0,21.0,62.0,19.0,4.0,27.0,98.0,237.0,10.0,6.0,0.0,1.0,0.0,0.295,0.338,0.469,0.807
uriaslu01,Luis Urías,27.0,SEA,AL,41.0,109.0,94.0,11.0,18.0,7.0,0.0,4.0,16.0,0.0,0.0,9.0,34.0,37.0,2.0,6.0,0.0,0.0,0.0,0.191,0.303,0.394,0.696
uriasra01,Ramón Urías,30.0,BAL,AL,100.0,301.0,272.0,39.0,69.0,9.0,2.0,11.0,37.0,1.0,1.0,23.0,55.0,115.0,0.0,5.0,0.0,1.0,0.0,0.254,0.322,0.423,0.745
urshegi01,Gio Urshela,32.0,ATL/DET,2LG,128.0,461.0,432.0,34.0,108.0,19.0,1.0,9.0,52.0,0.0,0.0,23.0,72.0,156.0,13.0,1.0,0.0,5.0,1.0,0.25,0.286,0.361,0.647
valdeen01,Enmanuel Valdéz*,25.0,BOS,AL,76.0,223.0,201.0,23.0,43.0,12.0,0.0,6.0,28.0,1.0,1.0,17.0,53.0,73.0,4.0,0.0,1.0,4.0,0.0,0.214,0.27,0.363,0.633
vargail01,Ildemaro Vargas#,32.0,WSN,NL,95.0,303.0,272.0,21.0,67.0,16.0,0.0,1.0,30.0,9.0,4.0,19.0,31.0,86.0,9.0,2.0,5.0,5.0,0.0,0.246,0.295,0.316,0.611
vargami01,Miguel Vargas,24.0,CHW/LAD,2LG,72.0,237.0,206.0,22.0,31.0,7.0,0.0,5.0,16.0,3.0,1.0,25.0,57.0,53.0,4.0,3.0,0.0,3.0,0.0,0.15,0.249,0.257,0.506
varshda01,Daulton Varsho*,27.0,TOR,AL,136.0,513.0,459.0,73.0,98.0,21.0,7.0,18.0,58.0,10.0,2.0,48.0,137.0,187.0,2.0,4.0,1.0,1.0,1.0,0.214,0.293,0.407,0.7
vaughan01,Andrew Vaughn,26.0,CHW,AL,149.0,619.0,570.0,55.0,140.0,30.0,1.0,19.0,70.0,2.0,0.0,38.0,132.0,229.0,13.0,6.0,0.0,5.0,0.0,0.246,0.297,0.402,0.699
vazquch01,Christian Vázquez,33.0,MIN,AL,93.0,315.0,294.0,29.0,65.0,10.0,0.0,7.0,27.0,3.0,1.0,11.0,65.0,96.0,11.0,1.0,5.0,4.0,0.0,0.221,0.248,0.327,0.575
velazne01,Nelson Velázquez,25.0,KCR,AL,64.0,230.0,205.0,31.0,41.0,8.0,1.0,8.0,27.0,2.0,0.0,19.0,61.0,75.0,6.0,3.0,0.0,3.0,0.0,0.2,0.274,0.366,0.64
verdual01,Alex Verdugo*,28.0,NYY,AL,149.0,621.0,559.0,74.0,130.0,28.0,1.0,13.0,61.0,2.0,1.0,49.0,93.0,199.0,14.0,1.0,2.0,10.0,0.0,0.233,0.291,0.356,0.647
vientma01,Mark Vientos,24.0,NYM,NL,111.0,454.0,413.0,58.0,110.0,22.0,0.0,27.0,71.0,0.0,0.0,33.0,135.0,213.0,6.0,3.0,0.0,5.0,0.0,0.266,0.322,0.516,0.837
vierlma01,Matt Vierling,27.0,DET,AL,144.0,567.0,518.0,80.0,133.0,28.0,5.0,16.0,57.0,6.0,1.0,41.0,121.0,219.0,9.0,3.0,0.0,5.0,1.0,0.257,0.312,0.423,0.735
viladry01,Ryan Vilade,25.0,DET,AL,17.0,49.0,45.0,5.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,12.0,11.0,2.0,0.0,1.0,1.0,0.0,0.178,0.208,0.244,0.453
villada01,David Villar,27.0,SFG,NL,11.0,37.0,35.0,3.0,9.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,13.0,16.0,0.0,0.0,0.0,1.0,0.0,0.257,0.27,0.457,0.727
vogelda01,Daniel Vogelbach*,31.0,TOR,AL,31.0,79.0,70.0,5.0,13.0,5.0,0.0,1.0,8.0,0.0,0.0,9.0,17.0,21.0,4.0,0.0,0.0,0.0,0.0,0.186,0.278,0.3,0.578
volpean01,Anthony Volpe,23.0,NYY,AL,160.0,689.0,637.0,90.0,155.0,27.0,7.0,12.0,60.0,28.0,7.0,42.0,156.0,232.0,9.0,4.0,2.0,3.0,1.0,0.243,0.293,0.364,0.657
vosleja01,Jason Vosler*,30.0,SEA,AL,10.0,30.0,28.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.179,0.233,0.286,0.519
wadela01,LaMonte Wade Jr.*,30.0,SFG,NL,117.0,401.0,331.0,45.0,86.0,16.0,0.0,8.0,34.0,2.0,1.0,62.0,90.0,126.0,2.0,4.0,1.0,3.0,5.0,0.26,0.38,0.381,0.761
wadety01,Tyler Wade*,29.0,SDP,NL,90.0,156.0,138.0,28.0,30.0,3.0,0.0,0.0,8.0,8.0,1.0,11.0,29.0,33.0,0.0,2.0,4.0,0.0,0.0,0.217,0.285,0.239,0.524
wagamer01,Eric Wagaman,26.0,LAA,AL,18.0,74.0,72.0,6.0,18.0,5.0,0.0,2.0,10.0,0.0,0.0,2.0,17.0,29.0,1.0,0.0,0.0,0.0,0.0,0.25,0.27,0.403,0.673
wagnewi01,Will Wagner*,25.0,TOR,AL,24.0,86.0,82.0,8.0,25.0,6.0,0.0,2.0,11.0,0.0,0.0,4.0,16.0,37.0,3.0,0.0,0.0,0.0,0.0,0.305,0.337,0.451,0.788
walkech02,Christian Walker,33.0,ARI,NL,130.0,552.0,479.0,72.0,120.0,26.0,0.0,26.0,84.0,2.0,2.0,55.0,133.0,224.0,12.0,10.0,0.0,8.0,4.0,0.251,0.335,0.468,0.803
walkejo02,Jordan Walker,22.0,STL,NL,51.0,178.0,164.0,16.0,33.0,10.0,1.0,5.0,20.0,1.0,0.0,10.0,50.0,60.0,4.0,2.0,0.0,2.0,0.0,0.201,0.253,0.366,0.619
wallfo01,Forrest Wall*,28.0,ATL,NL,16.0,35.0,32.0,4.0,8.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.25,0.314,0.25,0.564
wallnma01,Matt Wallner*,26.0,MIN,AL,75.0,261.0,220.0,26.0,57.0,17.0,1.0,13.0,37.0,3.0,0.0,24.0,95.0,115.0,2.0,16.0,0.0,1.0,0.0,0.259,0.372,0.523,0.894
wallsta01,Taylor Walls#,27.0,TBR,AL,84.0,252.0,218.0,27.0,40.0,5.0,3.0,1.0,14.0,16.0,4.0,31.0,67.0,54.0,3.0,0.0,0.0,3.0,0.0,0.183,0.282,0.248,0.529
walshja01,Jared Walsh*,30.0,TEX,AL,17.0,60.0,53.0,9.0,12.0,2.0,0.0,1.0,7.0,0.0,0.0,7.0,21.0,17.0,2.0,0.0,0.0,0.0,0.0,0.226,0.317,0.321,0.637
wardta01,Taylor Ward,30.0,LAA,AL,156.0,663.0,585.0,73.0,144.0,26.0,2.0,25.0,75.0,6.0,4.0,63.0,163.0,249.0,11.0,7.0,0.0,8.0,0.0,0.246,0.323,0.426,0.748
wellsau01,Austin Wells*,24.0,NYY,AL,115.0,414.0,354.0,42.0,81.0,18.0,1.0,13.0,55.0,1.0,2.0,47.0,87.0,140.0,9.0,5.0,1.0,7.0,0.0,0.229,0.322,0.395,0.718
wendljo01,Joey Wendle*,34.0,NYM,NL,18.0,37.0,36.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.222,0.243,0.25,0.493
wendzda01,Davis Wendzel,27.0,TEX,AL,27.0,49.0,47.0,2.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,11.0,1.0,1.0,0.0,0.0,0.0,0.128,0.163,0.234,0.397
westbja02,Jamie Westbrook,29.0,BOS,AL,21.0,48.0,40.0,4.0,6.0,2.0,0.0,2.0,7.0,0.0,0.0,4.0,14.0,14.0,0.0,1.0,0.0,2.0,0.0,0.15,0.234,0.35,0.584
westbjo01,Jordan Westburg,25.0,BAL,AL,107.0,447.0,416.0,57.0,110.0,26.0,5.0,18.0,63.0,6.0,3.0,22.0,97.0,200.0,5.0,7.0,1.0,1.0,0.0,0.264,0.312,0.481,0.792
whitcsh01,Shay Whitcomb,25.0,HOU,AL,20.0,46.0,41.0,1.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.22,0.304,0.293,0.597
whiteel04,Eli White,30.0,ATL,NL,35.0,42.0,39.0,9.0,11.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,12.0,17.0,1.0,2.0,0.0,0.0,0.0,0.282,0.333,0.436,0.769
willial04,Alika Williams,25.0,PIT,NL,37.0,96.0,87.0,13.0,18.0,4.0,2.0,0.0,5.0,1.0,0.0,3.0,22.0,26.0,0.0,1.0,5.0,0.0,0.0,0.207,0.242,0.299,0.541
willilu01,Luke Williams,27.0,ATL,NL,34.0,52.0,46.0,8.0,9.0,3.0,0.0,0.0,4.0,3.0,0.0,4.0,13.0,12.0,1.0,1.0,1.0,0.0,0.0,0.196,0.275,0.261,0.535
wilsoja05,Jacob Wilson,22.0,OAK,AL,28.0,103.0,92.0,11.0,23.0,2.0,2.0,0.0,3.0,0.0,0.0,8.0,10.0,29.0,4.0,1.0,1.0,1.0,0.0,0.25,0.314,0.315,0.629
wilsowe01,Weston Wilson,29.0,PHI,NL,40.0,98.0,88.0,13.0,25.0,7.0,1.0,3.0,10.0,3.0,0.0,8.0,29.0,43.0,2.0,1.0,0.0,1.0,0.0,0.284,0.347,0.489,0.836
winkeje01,Jesse Winker*,30.0,NYM/WSN,NL,145.0,508.0,430.0,63.0,109.0,23.0,0.0,14.0,58.0,14.0,4.0,63.0,106.0,174.0,12.0,10.0,2.0,3.0,2.0,0.253,0.36,0.405,0.764
winnma01,Masyn Winn,22.0,STL,NL,150.0,637.0,587.0,85.0,157.0,32.0,5.0,15.0,57.0,11.0,5.0,41.0,109.0,244.0,1.0,1.0,3.0,5.0,1.0,0.267,0.314,0.416,0.73
wisdopa01,Patrick Wisdom,32.0,CHC,NL,75.0,174.0,158.0,16.0,27.0,7.0,2.0,8.0,23.0,5.0,0.0,10.0,59.0,62.0,1.0,4.0,1.0,1.0,0.0,0.171,0.237,0.392,0.629
wiselbr01,Brett Wisely*,25.0,SFG,NL,91.0,272.0,252.0,25.0,60.0,13.0,1.0,4.0,31.0,2.0,3.0,13.0,65.0,87.0,3.0,2.0,2.0,3.0,0.0,0.238,0.278,0.345,0.623
wittbo02,Bobby Witt Jr.,24.0,KCR,AL,161.0,709.0,636.0,125.0,211.0,45.0,11.0,32.0,109.0,31.0,12.0,57.0,106.0,374.0,4.0,8.0,0.0,8.0,9.0,0.332,0.389,0.588,0.977
wongco01,Connor Wong,28.0,BOS,AL,126.0,487.0,447.0,54.0,125.0,24.0,1.0,13.0,52.0,8.0,7.0,28.0,114.0,190.0,7.0,9.0,1.0,2.0,1.0,0.28,0.333,0.425,0.758
woodja03,James Wood*,21.0,WSN,NL,79.0,336.0,295.0,43.0,78.0,13.0,4.0,9.0,41.0,14.0,8.0,39.0,97.0,126.0,1.0,2.0,0.0,0.0,1.0,0.264,0.354,0.427,0.781
yastrmi01,Mike Yastrzemski*,33.0,SFG,NL,140.0,474.0,428.0,60.0,99.0,16.0,9.0,18.0,57.0,3.0,2.0,38.0,124.0,187.0,5.0,6.0,1.0,1.0,1.0,0.231,0.302,0.437,0.739
yelicch01,Christian Yelich*,32.0,MIL,NL,73.0,315.0,270.0,44.0,85.0,12.0,3.0,11.0,42.0,21.0,1.0,40.0,58.0,136.0,3.0,2.0,1.0,1.0,3.0,0.315,0.406,0.504,0.909
yepezju01,Juan Yepez,26.0,WSN,NL,62.0,249.0,226.0,32.0,64.0,15.0,0.0,6.0,26.0,2.0,1.0,18.0,42.0,97.0,9.0,1.0,1.0,3.0,0.0,0.283,0.335,0.429,0.764
yorkeni01,Nick Yorke,22.0,PIT,NL,11.0,42.0,37.0,4.0,8.0,0.0,0.0,2.0,5.0,2.0,0.0,4.0,12.0,14.0,0.0,0.0,0.0,1.0,0.0,0.216,0.286,0.378,0.664
yoshima02,Masataka Yoshida*,30.0,BOS,AL,108.0,421.0,378.0,45.0,106.0,21.0,0.0,10.0,56.0,2.0,0.0,27.0,52.0,157.0,6.0,14.0,0.0,2.0,0.0,0.28,0.349,0.415,0.765
youngja03,Jacob Young,24.0,WSN,NL,150.0,521.0,468.0,75.0,120.0,24.0,1.0,3.0,36.0,33.0,10.0,30.0,102.0,155.0,11.0,12.0,9.0,2.0,0.0,0.256,0.316,0.331,0.648
zavalse01,Seby Zavala,30.0,SEA,AL,18.0,43.0,39.0,4.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,16.0,11.0,2.0,0.0,1.0,0.0,0.0,0.154,0.214,0.282,0.496
